locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPEOJCLM_01896	CDS	1404	ifcA_11	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_01897	CDS	723				hypothetical protein
HPEOJCLM_01898	CDS	1506				hypothetical protein
HPEOJCLM_01899	CDS	570	purF_2	2.4.2.14		Amidophosphoribosyltransferase
HPEOJCLM_01900	CDS	177				hypothetical protein
HPEOJCLM_01901	CDS	1734				hypothetical protein
HPEOJCLM_01902	CDS	6330				hypothetical protein
HPEOJCLM_01903	CDS	1638				hypothetical protein
HPEOJCLM_01904	CDS	552	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
HPEOJCLM_01905	CDS	930	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
HPEOJCLM_01906	CDS	1926				hypothetical protein
HPEOJCLM_01907	CDS	864	rsxB_6	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HPEOJCLM_01908	CDS	300				hypothetical protein
HPEOJCLM_01909	CDS	927	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
HPEOJCLM_01910	CDS	1149	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
HPEOJCLM_01911	CDS	927	gltC_3			HTH-type transcriptional regulator GltC
HPEOJCLM_01912	CDS	933	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
HPEOJCLM_01913	CDS	1656	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
HPEOJCLM_01914	CDS	981				hypothetical protein
HPEOJCLM_01915	CDS	1110	zitB			Zinc transporter ZitB
HPEOJCLM_01916	CDS	861				hypothetical protein
HPEOJCLM_01917	CDS	732	msrQ_2			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
HPEOJCLM_01918	CDS	735				hypothetical protein
HPEOJCLM_01919	CDS	663	ttrB_4		COG0437	Tetrathionate reductase subunit B
HPEOJCLM_01920	CDS	2481	dmsA_7	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
HPEOJCLM_01921	CDS	105				hypothetical protein
HPEOJCLM_01922	CDS	414	regX3_3		COG0745	Sensory transduction protein regX3
HPEOJCLM_01923	CDS	1119	pyrC	3.5.2.3	COG0044	Dihydroorotase
HPEOJCLM_01924	CDS	414				hypothetical protein
HPEOJCLM_01925	CDS	1044				hypothetical protein
HPEOJCLM_01926	CDS	1545				hypothetical protein
HPEOJCLM_01927	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
HPEOJCLM_01928	CDS	321	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
HPEOJCLM_01929	CDS	354				hypothetical protein
HPEOJCLM_01930	CDS	1305				hypothetical protein
HPEOJCLM_01931	CDS	1098				hypothetical protein
HPEOJCLM_01932	CDS	702				hypothetical protein
HPEOJCLM_01933	CDS	1446				hypothetical protein
HPEOJCLM_01934	CDS	1293	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
HPEOJCLM_01935	CDS	1095				hypothetical protein
HPEOJCLM_01936	CDS	1710				hypothetical protein
HPEOJCLM_01937	CDS	792				hypothetical protein
HPEOJCLM_01938	tRNA	92				tRNA-Ser(gga)
HPEOJCLM_01939	tRNA	93				tRNA-Ser(cga)
HPEOJCLM_01940	CDS	792	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
HPEOJCLM_01941	CDS	1338	surA	5.2.1.8		Chaperone SurA
HPEOJCLM_01942	CDS	1815	typA		COG1217	GTP-binding protein TypA/BipA
HPEOJCLM_01943	CDS	624	dnaJ_4			Chaperone protein DnaJ
HPEOJCLM_01944	CDS	312				hypothetical protein
HPEOJCLM_01945	CDS	708				hypothetical protein
HPEOJCLM_01946	CDS	1458				hypothetical protein
HPEOJCLM_01947	CDS	915				hypothetical protein
HPEOJCLM_01948	CDS	159				hypothetical protein
HPEOJCLM_01949	CDS	627				hypothetical protein
HPEOJCLM_01950	CDS	750				hypothetical protein
HPEOJCLM_01951	CDS	669				hypothetical protein
HPEOJCLM_01952	CDS	495				hypothetical protein
HPEOJCLM_01953	CDS	201				hypothetical protein
HPEOJCLM_01954	CDS	168				hypothetical protein
HPEOJCLM_01955	CDS	2205	phsA_2	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
HPEOJCLM_01956	CDS	543	phsB_2		COG0437	Thiosulfate reductase electron transfer subunit PhsB
HPEOJCLM_01957	CDS	900				hypothetical protein
HPEOJCLM_01958	CDS	630	vanYB	3.4.17.-	COG1876	D-alanyl-D-alanine carboxypeptidase
HPEOJCLM_01959	CDS	1389	kefB			Glutathione-regulated potassium-efflux system protein KefB
HPEOJCLM_01960	CDS	204				hypothetical protein
HPEOJCLM_01961	CDS	1821				hypothetical protein
HPEOJCLM_01962	CDS	426				hypothetical protein
HPEOJCLM_01963	CDS	1500	ydgI		COG0531	Putative arginine/ornithine antiporter
HPEOJCLM_01964	CDS	1161				IS256 family transposase ISCce2
HPEOJCLM_01965	CDS	939	yegS	2.7.1.-		lipid kinase YegS
HPEOJCLM_01966	CDS	1077	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
HPEOJCLM_01967	CDS	1482	purF_3	2.4.2.14	COG0034	Amidophosphoribosyltransferase
HPEOJCLM_01968	CDS	912				hypothetical protein
HPEOJCLM_01969	CDS	117				hypothetical protein
HPEOJCLM_01970	CDS	624		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
HPEOJCLM_01971	CDS	735	valS	6.1.1.9		Valine--tRNA ligase
HPEOJCLM_01972	CDS	504				hypothetical protein
HPEOJCLM_01973	CDS	279				hypothetical protein
HPEOJCLM_01974	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
HPEOJCLM_01975	CDS	954	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
HPEOJCLM_01976	CDS	759	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
HPEOJCLM_01977	CDS	159				hypothetical protein
HPEOJCLM_01978	CDS	921				hypothetical protein
HPEOJCLM_01979	CDS	582	malT_2			HTH-type transcriptional regulator MalT
HPEOJCLM_01980	CDS	807	speE	2.5.1.16		Polyamine aminopropyltransferase
HPEOJCLM_01981	CDS	312				hypothetical protein
HPEOJCLM_01982	CDS	747				hypothetical protein
HPEOJCLM_01983	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
HPEOJCLM_01984	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
HPEOJCLM_01985	CDS	1482				hypothetical protein
HPEOJCLM_01986	CDS	477	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
HPEOJCLM_01987	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
HPEOJCLM_01988	CDS	1089	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
HPEOJCLM_01989	CDS	414				hypothetical protein
HPEOJCLM_01990	CDS	204	cspLA		COG1278	Cold shock-like protein CspLA
HPEOJCLM_01991	CDS	897	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
HPEOJCLM_01992	CDS	687	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
HPEOJCLM_01993	CDS	1095				hypothetical protein
HPEOJCLM_01994	CDS	1431				hypothetical protein
HPEOJCLM_01995	CDS	2043	nhaK_2		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
HPEOJCLM_01996	CDS	2160				hypothetical protein
HPEOJCLM_01997	CDS	192				hypothetical protein
HPEOJCLM_01998	CDS	768	ccsA			Cytochrome c biogenesis protein CcsA
HPEOJCLM_01999	CDS	759				hypothetical protein
HPEOJCLM_02000	CDS	714	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
HPEOJCLM_02001	CDS	2337	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
HPEOJCLM_02002	CDS	666	ccmE			Cytochrome c-type biogenesis protein CcmE
HPEOJCLM_02003	CDS	1275	nrfA_2	1.7.2.2		Cytochrome c-552
HPEOJCLM_02004	CDS	843	napH		COG0348	Ferredoxin-type protein NapH
HPEOJCLM_02005	CDS	942				hypothetical protein
HPEOJCLM_02006	CDS	255	napD			Chaperone NapD
HPEOJCLM_02007	CDS	342				hypothetical protein
HPEOJCLM_02008	CDS	2541	napA_7	1.9.6.1		Periplasmic nitrate reductase
HPEOJCLM_02009	CDS	627	napG_5		COG1145	Ferredoxin-type protein NapG
HPEOJCLM_02010	CDS	1392	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
HPEOJCLM_02011	CDS	591	yqgN		COG0212	putative protein YqgN
HPEOJCLM_02012	tRNA	76				tRNA-Ala(cgc)
HPEOJCLM_02013	CDS	327				hypothetical protein
HPEOJCLM_02014	CDS	1368				hypothetical protein
HPEOJCLM_02015	CDS	339				hypothetical protein
HPEOJCLM_02016	CDS	1194	lysA_2	4.1.1.20	COG0019	Diaminopimelate decarboxylase
HPEOJCLM_02017	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
HPEOJCLM_02018	CDS	921	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
HPEOJCLM_02019	CDS	231				hypothetical protein
HPEOJCLM_02020	CDS	1080				hypothetical protein
HPEOJCLM_02021	CDS	1824				hypothetical protein
HPEOJCLM_02022	CDS	687				hypothetical protein
HPEOJCLM_02023	CDS	1251	arcA_3	3.5.3.6		Arginine deiminase
HPEOJCLM_02024	CDS	1431				hypothetical protein
HPEOJCLM_02025	CDS	1248	arcA_4	3.5.3.6	COG2235	Arginine deiminase
HPEOJCLM_02026	CDS	1008	argF_3	2.1.3.3	COG0078	Ornithine carbamoyltransferase
HPEOJCLM_02027	CDS	585				hypothetical protein
HPEOJCLM_02028	CDS	2421	ynfF_2	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
HPEOJCLM_02029	CDS	1536				hypothetical protein
HPEOJCLM_02030	CDS	99				hypothetical protein
HPEOJCLM_02031	CDS	306				hypothetical protein
HPEOJCLM_02032	CDS	1290				hypothetical protein
HPEOJCLM_02033	CDS	357				hypothetical protein
HPEOJCLM_02034	CDS	231				hypothetical protein
HPEOJCLM_02035	CDS	936	hcaR_2			Hca operon transcriptional activator HcaR
HPEOJCLM_02036	CDS	528				hypothetical protein
HPEOJCLM_02037	CDS	1137				hypothetical protein
HPEOJCLM_02038	CDS	909				hypothetical protein
HPEOJCLM_02039	CDS	588	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
HPEOJCLM_02040	CDS	1314			COG2256	putative AAA domain-containing protein
HPEOJCLM_02041	CDS	891				hypothetical protein
HPEOJCLM_02042	CDS	1434				hypothetical protein
HPEOJCLM_02043	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
HPEOJCLM_02044	CDS	2511				hypothetical protein
HPEOJCLM_02045	CDS	927	xerC_2			Tyrosine recombinase XerC
HPEOJCLM_02046	CDS	501				hypothetical protein
HPEOJCLM_02047	CDS	207				hypothetical protein
HPEOJCLM_02048	CDS	561				hypothetical protein
HPEOJCLM_02049	CDS	537				hypothetical protein
HPEOJCLM_02050	CDS	1401	tig_2	5.2.1.8		Trigger factor
HPEOJCLM_02051	CDS	714	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
HPEOJCLM_02052	CDS	1398	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
HPEOJCLM_02053	CDS	1245				hypothetical protein
HPEOJCLM_02054	CDS	810	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
HPEOJCLM_02055	CDS	1188	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
HPEOJCLM_02056	CDS	945				hypothetical protein
HPEOJCLM_02057	CDS	582				hypothetical protein
HPEOJCLM_02058	CDS	873	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
HPEOJCLM_02059	CDS	4767				hypothetical protein
HPEOJCLM_02060	CDS	747				hypothetical protein
HPEOJCLM_02061	CDS	1440	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HPEOJCLM_02062	CDS	432				hypothetical protein
HPEOJCLM_02063	CDS	363				hypothetical protein
HPEOJCLM_02064	CDS	1272				hypothetical protein
HPEOJCLM_02065	CDS	633	qrcC	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
HPEOJCLM_02066	CDS	2547	pcrA_5	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
HPEOJCLM_02067	CDS	1386				hypothetical protein
HPEOJCLM_02068	CDS	399				hypothetical protein
HPEOJCLM_02069	CDS	975				hypothetical protein
HPEOJCLM_02070	CDS	981				hypothetical protein
HPEOJCLM_02071	CDS	675				hypothetical protein
HPEOJCLM_02072	CDS	1536				hypothetical protein
HPEOJCLM_02073	CDS	603				hypothetical protein
HPEOJCLM_02074	CDS	675				hypothetical protein
HPEOJCLM_02075	CDS	1890				hypothetical protein
HPEOJCLM_02076	CDS	1191				hypothetical protein
HPEOJCLM_02077	CDS	459				hypothetical protein
HPEOJCLM_02078	CDS	2442	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
HPEOJCLM_02079	CDS	1578	metG	6.1.1.10		Methionine--tRNA ligase
HPEOJCLM_02080	CDS	912	dtd3_2	3.1.1.96		D-aminoacyl-tRNA deacylase
HPEOJCLM_02081	CDS	918				hypothetical protein
HPEOJCLM_02082	CDS	1170	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
HPEOJCLM_02083	CDS	861				hypothetical protein
HPEOJCLM_02084	CDS	630				hypothetical protein
HPEOJCLM_02085	CDS	1545				hypothetical protein
HPEOJCLM_02086	CDS	597	bar	2.3.1.183		Phosphinothricin N-acetyltransferase
HPEOJCLM_02087	CDS	2064	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
HPEOJCLM_02088	CDS	1203	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
HPEOJCLM_02089	CDS	1581	opuE_2		COG0591	Osmoregulated proline transporter OpuE
HPEOJCLM_02090	CDS	1647				hypothetical protein
HPEOJCLM_02091	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
HPEOJCLM_02092	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
HPEOJCLM_02093	CDS	1368				hypothetical protein
HPEOJCLM_02094	tRNA	77				tRNA-Arg(acg)
HPEOJCLM_02095	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
HPEOJCLM_02096	tRNA	88				tRNA-Ser(tga)
HPEOJCLM_02097	CDS	489	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
HPEOJCLM_02098	CDS	1281				hypothetical protein
HPEOJCLM_02099	CDS	1065	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
HPEOJCLM_02100	CDS	363				hypothetical protein
HPEOJCLM_02101	tRNA	91				tRNA-Ser(gct)
HPEOJCLM_02102	CDS	1428				hypothetical protein
HPEOJCLM_02103	CDS	1578	ifcA_12	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_02104	CDS	129				hypothetical protein
HPEOJCLM_02105	CDS	111				hypothetical protein
HPEOJCLM_02106	CDS	1521	trkH_2		COG0168	Trk system potassium uptake protein TrkH
HPEOJCLM_02107	CDS	909				hypothetical protein
HPEOJCLM_02108	CDS	1017	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
HPEOJCLM_02109	CDS	1443				hypothetical protein
HPEOJCLM_02110	CDS	771				hypothetical protein
HPEOJCLM_02111	CDS	480	rnhA	3.1.26.4	COG0328	Ribonuclease HI
HPEOJCLM_02112	CDS	663				hypothetical protein
HPEOJCLM_02113	CDS	1698	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
HPEOJCLM_02114	CDS	306				hypothetical protein
HPEOJCLM_02115	CDS	291				hypothetical protein
HPEOJCLM_02116	CDS	1467				hypothetical protein
HPEOJCLM_02117	CDS	1338	yqcE			Inner membrane protein YqcE
HPEOJCLM_02118	CDS	984	aes_2	3.1.1.-	COG0657	Acetyl esterase
HPEOJCLM_02119	CDS	1611				hypothetical protein
HPEOJCLM_02120	CDS	969	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
HPEOJCLM_02121	CDS	1194	pepT	3.4.11.4	COG2195	Peptidase T
HPEOJCLM_02122	CDS	717				hypothetical protein
HPEOJCLM_02123	CDS	1143				hypothetical protein
HPEOJCLM_02124	CDS	1665				hypothetical protein
HPEOJCLM_02125	CDS	633				hypothetical protein
HPEOJCLM_02126	CDS	1497				hypothetical protein
HPEOJCLM_02127	CDS	372	rpsL			30S ribosomal protein S12
HPEOJCLM_02128	CDS	471	rpsG		COG0049	30S ribosomal protein S7
HPEOJCLM_02129	CDS	120				hypothetical protein
HPEOJCLM_02130	CDS	456				hypothetical protein
HPEOJCLM_02131	CDS	2178				hypothetical protein
HPEOJCLM_02132	CDS	630	adk	2.7.4.3		Adenylate kinase
HPEOJCLM_02133	CDS	1281	secY		COG0201	Protein translocase subunit SecY
HPEOJCLM_02134	CDS	450	rplO			50S ribosomal protein L15
HPEOJCLM_02135	CDS	192	rpmD		COG1841	50S ribosomal protein L30
HPEOJCLM_02136	CDS	531	rpsE		COG0098	30S ribosomal protein S5
HPEOJCLM_02137	CDS	369	rplR		COG0256	50S ribosomal protein L18
HPEOJCLM_02138	CDS	540	rplF			50S ribosomal protein L6
HPEOJCLM_02139	CDS	399	rpsH		COG0096	30S ribosomal protein S8
HPEOJCLM_02140	CDS	186	rpsZ			30S ribosomal protein S14 type Z
HPEOJCLM_02141	CDS	552	rplE			50S ribosomal protein L5
HPEOJCLM_02142	CDS	336	rplX		COG0198	50S ribosomal protein L24
HPEOJCLM_02143	CDS	369	rplN		COG0093	50S ribosomal protein L14
HPEOJCLM_02144	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
HPEOJCLM_02145	CDS	195	rpmC			50S ribosomal protein L29
HPEOJCLM_02146	CDS	423	rplP		COG0197	50S ribosomal protein L16
HPEOJCLM_02147	CDS	714	rpsC		COG0092	30S ribosomal protein S3
HPEOJCLM_02148	CDS	342	rplV		COG0091	50S ribosomal protein L22
HPEOJCLM_02149	CDS	273	rpsS			30S ribosomal protein S19
HPEOJCLM_02150	CDS	831	rplB			50S ribosomal protein L2
HPEOJCLM_02151	CDS	1689	urdA_10	1.3.99.33	COG1053	Urocanate reductase
HPEOJCLM_02152	CDS	1410				hypothetical protein
HPEOJCLM_02153	CDS	1113				hypothetical protein
HPEOJCLM_02154	CDS	114				hypothetical protein
HPEOJCLM_02155	CDS	114				hypothetical protein
HPEOJCLM_02156	CDS	876				hypothetical protein
HPEOJCLM_02157	CDS	174	panC	6.3.2.1	COG0414	Pantothenate synthetase
HPEOJCLM_02158	CDS	399	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
HPEOJCLM_02159	CDS	981				hypothetical protein
HPEOJCLM_02160	CDS	2256	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
HPEOJCLM_02161	CDS	1419				hypothetical protein
HPEOJCLM_02162	CDS	321				hypothetical protein
HPEOJCLM_02163	CDS	561				hypothetical protein
HPEOJCLM_02164	CDS	453				hypothetical protein
HPEOJCLM_02165	CDS	1266				hypothetical protein
HPEOJCLM_02166	CDS	444				hypothetical protein
HPEOJCLM_02167	CDS	540				hypothetical protein
HPEOJCLM_02168	CDS	822	rsxB_7	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HPEOJCLM_02169	CDS	501				hypothetical protein
HPEOJCLM_02170	CDS	288				hypothetical protein
HPEOJCLM_02171	CDS	1407				hypothetical protein
HPEOJCLM_02172	CDS	276				hypothetical protein
HPEOJCLM_02173	CDS	777	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
HPEOJCLM_02174	CDS	585				hypothetical protein
HPEOJCLM_02175	CDS	471				hypothetical protein
