locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMEPIPMG_01912	CDS	915	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
BMEPIPMG_01913	CDS	732	walR_3		COG0745	Transcriptional regulatory protein WalR
BMEPIPMG_01914	CDS	1044				hypothetical protein
BMEPIPMG_01915	CDS	828	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BMEPIPMG_01916	CDS	999	pstA		COG0581	Phosphate transport system permease protein PstA
BMEPIPMG_01917	CDS	993				hypothetical protein
BMEPIPMG_01918	CDS	969	pstS2		COG0226	Phosphate-binding protein PstS 2
BMEPIPMG_01919	CDS	888				hypothetical protein
BMEPIPMG_01920	CDS	1284			COG3177	putative protein
BMEPIPMG_01921	CDS	1086				hypothetical protein
BMEPIPMG_01922	CDS	2334				hypothetical protein
BMEPIPMG_01923	CDS	789				hypothetical protein
BMEPIPMG_01924	CDS	1995	btuD_9	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BMEPIPMG_01925	CDS	912	ecfT_5			Energy-coupling factor transporter transmembrane protein EcfT
BMEPIPMG_01926	CDS	909				hypothetical protein
BMEPIPMG_01927	CDS	657				hypothetical protein
BMEPIPMG_01928	CDS	2595	smc_2			Chromosome partition protein Smc
BMEPIPMG_01929	CDS	2175				hypothetical protein
BMEPIPMG_01930	CDS	1305	der_2			GTPase Der
BMEPIPMG_01931	CDS	1446				hypothetical protein
BMEPIPMG_01932	CDS	1221	bioB	2.8.1.6		Biotin synthase
BMEPIPMG_01933	CDS	1875	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
BMEPIPMG_01934	CDS	1839	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
BMEPIPMG_01935	CDS	1311	vioD	4.2.1.145		Capreomycidine synthase
BMEPIPMG_01936	CDS	438				hypothetical protein
BMEPIPMG_01937	CDS	1281				hypothetical protein
BMEPIPMG_01938	CDS	1374				hypothetical protein
BMEPIPMG_01939	CDS	690				hypothetical protein
BMEPIPMG_01940	CDS	1173	adh2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
BMEPIPMG_01941	CDS	501				hypothetical protein
BMEPIPMG_01942	CDS	372				hypothetical protein
BMEPIPMG_01943	CDS	156				hypothetical protein
BMEPIPMG_01944	CDS	942				hypothetical protein
BMEPIPMG_01945	CDS	1962	mdtD_2			Putative multidrug resistance protein MdtD
BMEPIPMG_01946	CDS	1311				hypothetical protein
BMEPIPMG_01947	CDS	1359				hypothetical protein
BMEPIPMG_01948	CDS	1710				hypothetical protein
BMEPIPMG_01949	CDS	792				hypothetical protein
BMEPIPMG_01950	tRNA	92				tRNA-Ser(gga)
BMEPIPMG_01951	tRNA	93				tRNA-Ser(cga)
BMEPIPMG_01952	CDS	792	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
BMEPIPMG_01953	CDS	1338	surA	5.2.1.8		Chaperone SurA
BMEPIPMG_01954	CDS	1815	typA		COG1217	GTP-binding protein TypA/BipA
BMEPIPMG_01955	CDS	624	dnaJ_3			Chaperone protein DnaJ
BMEPIPMG_01956	CDS	570	rnhA	3.1.26.4	COG0328	Ribonuclease HI
BMEPIPMG_01957	CDS	1455				hypothetical protein
BMEPIPMG_01958	CDS	456				hypothetical protein
BMEPIPMG_01959	CDS	324				hypothetical protein
BMEPIPMG_01960	CDS	576				hypothetical protein
BMEPIPMG_01961	CDS	795	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
BMEPIPMG_01962	CDS	933	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
BMEPIPMG_01963	CDS	729	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BMEPIPMG_01964	CDS	915	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
BMEPIPMG_01965	CDS	342				hypothetical protein
BMEPIPMG_01966	CDS	1032				hypothetical protein
BMEPIPMG_01967	CDS	1626				hypothetical protein
BMEPIPMG_01968	CDS	903				hypothetical protein
BMEPIPMG_01969	CDS	114				hypothetical protein
BMEPIPMG_01970	CDS	141	ispF	4.6.1.12		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
BMEPIPMG_01971	CDS	285				hypothetical protein
BMEPIPMG_01972	CDS	645	sigE		COG1595	ECF RNA polymerase sigma factor SigE
BMEPIPMG_01973	CDS	666				hypothetical protein
BMEPIPMG_01974	CDS	786				hypothetical protein
BMEPIPMG_01975	CDS	222				hypothetical protein
BMEPIPMG_01976	CDS	1518	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BMEPIPMG_01977	CDS	255				hypothetical protein
BMEPIPMG_01978	tRNA	89				tRNA-Leu(gag)
BMEPIPMG_01979	CDS	900			COG0053	putative cation efflux system protein
BMEPIPMG_01980	CDS	921				hypothetical protein
BMEPIPMG_01981	CDS	909				hypothetical protein
BMEPIPMG_01982	tRNA	76				tRNA-Gly(gcc)
BMEPIPMG_01983	tRNA	74				tRNA-Cys(gca)
BMEPIPMG_01984	tRNA	76				tRNA-Gly(gcc)
BMEPIPMG_01985	CDS	465				hypothetical protein
BMEPIPMG_01986	tRNA	75				tRNA-Val(gac)
BMEPIPMG_01987	CDS	555	xerC_2		COG4973	Tyrosine recombinase XerC
BMEPIPMG_01988	CDS	480				hypothetical protein
BMEPIPMG_01989	CDS	567				hypothetical protein
BMEPIPMG_01990	CDS	768				hypothetical protein
BMEPIPMG_01991	CDS	672	lexA_2	3.4.21.88		LexA repressor
BMEPIPMG_01992	CDS	1821				hypothetical protein
BMEPIPMG_01993	CDS	426				hypothetical protein
BMEPIPMG_01994	CDS	1440	asnS_1	6.1.1.22	COG0017	Asparagine--tRNA ligase
BMEPIPMG_01995	CDS	930	ydiB	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
BMEPIPMG_01996	CDS	633				hypothetical protein
BMEPIPMG_01997	CDS	453				hypothetical protein
BMEPIPMG_01998	CDS	924	gapA1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 1
BMEPIPMG_01999	CDS	1080				hypothetical protein
BMEPIPMG_02000	CDS	924				hypothetical protein
BMEPIPMG_02001	CDS	270	arsR1		COG0640	Arsenic resistance transcriptional regulator ArsR1
BMEPIPMG_02002	CDS	990	acr3		COG0798	Arsenical-resistance protein Acr3
BMEPIPMG_02003	CDS	603				hypothetical protein
BMEPIPMG_02004	CDS	1752	cstA		COG1966	Peptide transporter CstA
BMEPIPMG_02005	CDS	462				hypothetical protein
BMEPIPMG_02006	CDS	750		5.1.1.13		Aspartate racemase
BMEPIPMG_02007	CDS	1401		6.3.1.12		D-aspartate ligase
BMEPIPMG_02008	CDS	1290			COG1167	Putative aminotransferase/MSMEI_6121
BMEPIPMG_02009	CDS	1563	opuE_2		COG0591	Osmoregulated proline transporter OpuE
BMEPIPMG_02010	CDS	1194	fprA	1.-.-.-	COG0426	Nitric oxide reductase
BMEPIPMG_02011	CDS	1170				hypothetical protein
BMEPIPMG_02012	tRNA	85				tRNA-Tyr(gta)
BMEPIPMG_02013	tRNA	76				tRNA-Thr(ggt)
BMEPIPMG_02014	tRNA	77				tRNA-Met(cat)
BMEPIPMG_02015	CDS	1203	tufA		COG0050	Elongation factor Tu
BMEPIPMG_02016	CDS	150	rpmG		COG0267	50S ribosomal protein L33
BMEPIPMG_02017	tRNA	77				tRNA-Trp(cca)
BMEPIPMG_02018	CDS	402	secE			Protein translocase subunit SecE
BMEPIPMG_02019	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
BMEPIPMG_02020	CDS	498	rplK			50S ribosomal protein L11
BMEPIPMG_02021	CDS	711	rplA		COG0081	50S ribosomal protein L1
BMEPIPMG_02022	CDS	1029	ppnK	2.7.1.23	COG0061	NAD kinase
BMEPIPMG_02023	CDS	1998	murJ			lipid II flippase MurJ
BMEPIPMG_02024	CDS	774	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
BMEPIPMG_02025	CDS	1614	pyrG_2	6.3.4.2		CTP synthase
BMEPIPMG_02026	CDS	489				hypothetical protein
BMEPIPMG_02027	CDS	1482				hypothetical protein
BMEPIPMG_02028	CDS	768				hypothetical protein
BMEPIPMG_02029	CDS	1029	ansA	3.5.1.1	COG0252	L-asparaginase 1
BMEPIPMG_02030	CDS	924	xerD_2			Tyrosine recombinase XerD
BMEPIPMG_02031	CDS	477	mraZ			Transcriptional regulator MraZ
BMEPIPMG_02032	CDS	957	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
BMEPIPMG_02033	CDS	561	ftsL			Cell division protein FtsL
BMEPIPMG_02034	CDS	1908	ftsI_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
BMEPIPMG_02035	CDS	1491	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
BMEPIPMG_02036	CDS	1503	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
BMEPIPMG_02037	CDS	1047	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
BMEPIPMG_02038	CDS	1467	murD_2	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
BMEPIPMG_02039	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
BMEPIPMG_02040	CDS	1113				hypothetical protein
BMEPIPMG_02041	CDS	3819				hypothetical protein
BMEPIPMG_02042	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
BMEPIPMG_02043	CDS	411	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
BMEPIPMG_02044	CDS	1458				hypothetical protein
BMEPIPMG_02045	CDS	2406		4.2.1.112		Acetylene hydratase
BMEPIPMG_02046	CDS	537	dmsB_14		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BMEPIPMG_02047	CDS	657	torD_9			Chaperone protein TorD
BMEPIPMG_02048	CDS	396				hypothetical protein
BMEPIPMG_02049	CDS	966				hypothetical protein
BMEPIPMG_02050	CDS	663	napF_3			Ferredoxin-type protein NapF
BMEPIPMG_02051	CDS	693	torD_10			Chaperone protein TorD
BMEPIPMG_02052	CDS	813				hypothetical protein
BMEPIPMG_02053	CDS	642	soeB_9		COG0437	Sulfite dehydrogenase subunit B
BMEPIPMG_02054	CDS	1674		4.2.1.112		Acetylene hydratase
BMEPIPMG_02055	CDS	1749				hypothetical protein
BMEPIPMG_02056	CDS	204	cspC		COG1278	Cold shock protein CspC
BMEPIPMG_02057	CDS	396				hypothetical protein
BMEPIPMG_02058	CDS	1068	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
BMEPIPMG_02059	CDS	597	ruvA_2	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
BMEPIPMG_02060	CDS	480				hypothetical protein
BMEPIPMG_02061	CDS	1392	mdtD_3			Putative multidrug resistance protein MdtD
BMEPIPMG_02062	CDS	921				hypothetical protein
BMEPIPMG_02063	CDS	117				hypothetical protein
BMEPIPMG_02064	CDS	723				hypothetical protein
BMEPIPMG_02065	CDS	444				hypothetical protein
BMEPIPMG_02066	CDS	981				hypothetical protein
BMEPIPMG_02067	CDS	1248	pal			Peptidoglycan-associated lipoprotein
BMEPIPMG_02068	CDS	1743				hypothetical protein
BMEPIPMG_02069	CDS	336				hypothetical protein
BMEPIPMG_02070	CDS	1287				hypothetical protein
BMEPIPMG_02071	CDS	912				hypothetical protein
BMEPIPMG_02072	CDS	1317	xerC_3			Tyrosine recombinase XerC
BMEPIPMG_02073	CDS	744				hypothetical protein
BMEPIPMG_02074	CDS	369				hypothetical protein
BMEPIPMG_02075	CDS	240				hypothetical protein
BMEPIPMG_02076	CDS	231				hypothetical protein
BMEPIPMG_02077	CDS	1068				hypothetical protein
BMEPIPMG_02078	CDS	741				hypothetical protein
BMEPIPMG_02079	CDS	2034				hypothetical protein
BMEPIPMG_02080	CDS	216				hypothetical protein
BMEPIPMG_02081	CDS	1218				hypothetical protein
BMEPIPMG_02082	CDS	417				hypothetical protein
BMEPIPMG_02083	CDS	3240				hypothetical protein
BMEPIPMG_02084	CDS	1788				hypothetical protein
BMEPIPMG_02085	CDS	891				hypothetical protein
BMEPIPMG_02086	CDS	2226	topB	5.6.2.1	COG0550	DNA topoisomerase 3
BMEPIPMG_02087	CDS	321				hypothetical protein
BMEPIPMG_02088	CDS	5655				hypothetical protein
BMEPIPMG_02089	CDS	735				hypothetical protein
BMEPIPMG_02090	CDS	330				hypothetical protein
BMEPIPMG_02091	CDS	273				hypothetical protein
BMEPIPMG_02092	CDS	1140				hypothetical protein
BMEPIPMG_02093	CDS	1320				hypothetical protein
BMEPIPMG_02094	CDS	1068				hypothetical protein
BMEPIPMG_02095	CDS	1104				hypothetical protein
BMEPIPMG_02096	CDS	918				hypothetical protein
BMEPIPMG_02097	CDS	876				hypothetical protein
BMEPIPMG_02098	CDS	1155				hypothetical protein
BMEPIPMG_02099	CDS	366				hypothetical protein
BMEPIPMG_02100	CDS	825				hypothetical protein
BMEPIPMG_02101	CDS	1017				hypothetical protein
BMEPIPMG_02102	CDS	750				hypothetical protein
BMEPIPMG_02103	CDS	1050				hypothetical protein
BMEPIPMG_02104	CDS	273				hypothetical protein
BMEPIPMG_02105	CDS	396				hypothetical protein
BMEPIPMG_02106	CDS	2949				hypothetical protein
BMEPIPMG_02107	CDS	1509				hypothetical protein
BMEPIPMG_02108	CDS	1461				hypothetical protein
BMEPIPMG_02109	CDS	243				hypothetical protein
BMEPIPMG_02110	CDS	777				hypothetical protein
BMEPIPMG_02111	CDS	468				hypothetical protein
BMEPIPMG_02112	CDS	492				hypothetical protein
BMEPIPMG_02113	CDS	633				hypothetical protein
BMEPIPMG_02114	CDS	1311				hypothetical protein
BMEPIPMG_02115	CDS	1341				hypothetical protein
BMEPIPMG_02116	CDS	891				hypothetical protein
BMEPIPMG_02117	CDS	867				hypothetical protein
BMEPIPMG_02118	CDS	381				hypothetical protein
BMEPIPMG_02119	CDS	135				hypothetical protein
BMEPIPMG_02120	CDS	294				hypothetical protein
BMEPIPMG_02121	CDS	330				hypothetical protein
BMEPIPMG_02122	CDS	1125				hypothetical protein
BMEPIPMG_02123	CDS	1125				hypothetical protein
BMEPIPMG_02124	CDS	570				hypothetical protein
BMEPIPMG_02125	CDS	105				hypothetical protein
BMEPIPMG_02126	CDS	1134				hypothetical protein
BMEPIPMG_02127	CDS	300				hypothetical protein
BMEPIPMG_02128	CDS	4167				hypothetical protein
BMEPIPMG_02129	CDS	1854				hypothetical protein
BMEPIPMG_02130	CDS	963				hypothetical protein
BMEPIPMG_02131	CDS	945				hypothetical protein
BMEPIPMG_02132	CDS	585				hypothetical protein
BMEPIPMG_02133	CDS	963				hypothetical protein
BMEPIPMG_02134	CDS	969				hypothetical protein
BMEPIPMG_02135	CDS	1629				hypothetical protein
BMEPIPMG_02136	CDS	414				hypothetical protein
BMEPIPMG_02137	CDS	1698				hypothetical protein
BMEPIPMG_02138	CDS	936				hypothetical protein
BMEPIPMG_02139	CDS	1410				hypothetical protein
BMEPIPMG_02140	CDS	894				hypothetical protein
BMEPIPMG_02141	CDS	1221				hypothetical protein
BMEPIPMG_02142	CDS	963				hypothetical protein
BMEPIPMG_02143	CDS	747				hypothetical protein
BMEPIPMG_02144	CDS	396				hypothetical protein
BMEPIPMG_02145	CDS	336				hypothetical protein
BMEPIPMG_02146	CDS	990				hypothetical protein
BMEPIPMG_02147	CDS	750				hypothetical protein
BMEPIPMG_02148	CDS	147				hypothetical protein
BMEPIPMG_02149	CDS	453				hypothetical protein
BMEPIPMG_02150	CDS	1326				hypothetical protein
BMEPIPMG_02151	CDS	720				hypothetical protein
BMEPIPMG_02152	CDS	540				hypothetical protein
BMEPIPMG_02153	CDS	987				hypothetical protein
BMEPIPMG_02154	CDS	723				hypothetical protein
BMEPIPMG_02155	CDS	384				hypothetical protein
BMEPIPMG_02156	CDS	933				hypothetical protein
BMEPIPMG_02157	CDS	231				hypothetical protein
BMEPIPMG_02158	CDS	267				hypothetical protein
BMEPIPMG_02159	CDS	1032				hypothetical protein
BMEPIPMG_02160	CDS	2061				hypothetical protein
BMEPIPMG_02161	CDS	612				hypothetical protein
BMEPIPMG_02162	CDS	366				hypothetical protein
BMEPIPMG_02163	CDS	1821				hypothetical protein
BMEPIPMG_02164	CDS	630				hypothetical protein
BMEPIPMG_02165	CDS	567				hypothetical protein
BMEPIPMG_02166	CDS	300				hypothetical protein
BMEPIPMG_02167	CDS	549				hypothetical protein
BMEPIPMG_02168	CDS	273				hypothetical protein
BMEPIPMG_02169	CDS	426				Single-stranded DNA-binding protein
BMEPIPMG_02170	CDS	432				hypothetical protein
BMEPIPMG_02171	CDS	705				hypothetical protein
BMEPIPMG_02172	CDS	270				hypothetical protein
BMEPIPMG_02173	CDS	210				hypothetical protein
BMEPIPMG_02174	CDS	495				hypothetical protein
BMEPIPMG_02175	CDS	627				hypothetical protein
BMEPIPMG_02176	CDS	429				hypothetical protein
BMEPIPMG_02177	CDS	483				hypothetical protein
BMEPIPMG_02178	CDS	144				hypothetical protein
BMEPIPMG_02179	CDS	423				hypothetical protein
BMEPIPMG_02180	CDS	558				hypothetical protein
BMEPIPMG_02181	CDS	825				hypothetical protein
BMEPIPMG_02182	CDS	1203				hypothetical protein
BMEPIPMG_02183	CDS	3123				hypothetical protein
BMEPIPMG_02184	CDS	2526				hypothetical protein
BMEPIPMG_02185	CDS	1845	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
BMEPIPMG_02186	CDS	261				hypothetical protein
BMEPIPMG_02187	CDS	501				hypothetical protein
BMEPIPMG_02188	CDS	375				hypothetical protein
BMEPIPMG_02189	CDS	1407	yqiK		COG2268	Inner membrane protein YqiK
BMEPIPMG_02190	CDS	393				hypothetical protein
BMEPIPMG_02191	CDS	219				hypothetical protein
BMEPIPMG_02192	CDS	1035				hypothetical protein
BMEPIPMG_02193	CDS	240				hypothetical protein
BMEPIPMG_02194	CDS	201				hypothetical protein
BMEPIPMG_02195	CDS	1032				hypothetical protein
BMEPIPMG_02196	CDS	1389				hypothetical protein
BMEPIPMG_02197	CDS	369				hypothetical protein
BMEPIPMG_02198	CDS	336				hypothetical protein
BMEPIPMG_02199	CDS	858	rhaR_2			HTH-type transcriptional activator RhaR
BMEPIPMG_02200	CDS	450				hypothetical protein
BMEPIPMG_02201	CDS	441				hypothetical protein
BMEPIPMG_02202	CDS	753				hypothetical protein
BMEPIPMG_02203	CDS	405				hypothetical protein
BMEPIPMG_02204	tRNA	75				tRNA-Glu(ttc)
BMEPIPMG_02205	CDS	1002				hypothetical protein
BMEPIPMG_02206	CDS	1452	ugtP	2.4.1.315		Processive diacylglycerol beta-glucosyltransferase
BMEPIPMG_02207	CDS	1506	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
BMEPIPMG_02208	CDS	408				hypothetical protein
BMEPIPMG_02209	CDS	357	rplT		COG0292	50S ribosomal protein L20
BMEPIPMG_02210	CDS	198	rpmI			50S ribosomal protein L35
BMEPIPMG_02211	CDS	573	infC		COG0290	Translation initiation factor IF-3
BMEPIPMG_02212	CDS	1266				hypothetical protein
BMEPIPMG_02213	CDS	378				hypothetical protein
BMEPIPMG_02214	CDS	864				hypothetical protein
BMEPIPMG_02215	CDS	351				hypothetical protein
BMEPIPMG_02216	CDS	1656	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
BMEPIPMG_02217	CDS	933	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
BMEPIPMG_02218	CDS	927	gltC			HTH-type transcriptional regulator GltC
BMEPIPMG_02219	CDS	1251	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
BMEPIPMG_02220	CDS	885	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
BMEPIPMG_02221	CDS	300				hypothetical protein
BMEPIPMG_02222	CDS	780	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
BMEPIPMG_02223	CDS	1677	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
BMEPIPMG_02224	CDS	903	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
BMEPIPMG_02225	CDS	549	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
BMEPIPMG_02226	CDS	369				hypothetical protein
BMEPIPMG_02227	CDS	675				hypothetical protein
BMEPIPMG_02228	CDS	894				hypothetical protein
BMEPIPMG_02229	CDS	900				hypothetical protein
BMEPIPMG_02230	CDS	543	phsB_2		COG0437	Thiosulfate reductase electron transfer subunit PhsB
BMEPIPMG_02231	CDS	2205	phsA_2	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
BMEPIPMG_02232	CDS	744	ndhI_4	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
BMEPIPMG_02233	CDS	2160	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
BMEPIPMG_02234	CDS	252				hypothetical protein
BMEPIPMG_02235	CDS	249				hypothetical protein
BMEPIPMG_02236	CDS	159				hypothetical protein
BMEPIPMG_02237	CDS	1563				hypothetical protein
BMEPIPMG_02238	CDS	1743				hypothetical protein
BMEPIPMG_02239	CDS	1674				hypothetical protein
BMEPIPMG_02240	CDS	450				hypothetical protein
BMEPIPMG_02241	CDS	186				hypothetical protein
BMEPIPMG_02242	CDS	1611				hypothetical protein
BMEPIPMG_02243	CDS	969	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
BMEPIPMG_02244	CDS	1191	pepT	3.4.11.4	COG2195	Peptidase T
BMEPIPMG_02245	CDS	372	rpsL			30S ribosomal protein S12
BMEPIPMG_02246	CDS	471	rpsG		COG0049	30S ribosomal protein S7
BMEPIPMG_02247	CDS	2118	fusA_2		COG0480	Elongation factor G
BMEPIPMG_02248	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
BMEPIPMG_02249	CDS	621	rplC		COG0087	50S ribosomal protein L3
BMEPIPMG_02250	CDS	627	rplD			50S ribosomal protein L4
BMEPIPMG_02251	CDS	288	rplW		COG0089	50S ribosomal protein L23
BMEPIPMG_02252	CDS	495				hypothetical protein
BMEPIPMG_02253	CDS	1587				hypothetical protein
BMEPIPMG_02254	CDS	1605				hypothetical protein
BMEPIPMG_02255	CDS	615				hypothetical protein
BMEPIPMG_02256	CDS	702			COG1136	putative ABC transporter ATP-binding protein
BMEPIPMG_02257	CDS	3273	smc_3			Chromosome partition protein Smc
BMEPIPMG_02258	CDS	549				hypothetical protein
BMEPIPMG_02259	CDS	1923				hypothetical protein
BMEPIPMG_02260	CDS	696	frdB_1	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
BMEPIPMG_02261	CDS	558				hypothetical protein
BMEPIPMG_02262	CDS	1608				hypothetical protein
BMEPIPMG_02263	CDS	582				hypothetical protein
BMEPIPMG_02264	CDS	1356	tig_2	5.2.1.8	COG0544	Trigger factor
BMEPIPMG_02265	CDS	2238				hypothetical protein
BMEPIPMG_02266	CDS	861	slyA			Transcriptional regulator SlyA
BMEPIPMG_02267	CDS	1848				hypothetical protein
BMEPIPMG_02268	CDS	693	frdB_2	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
BMEPIPMG_02269	CDS	606				hypothetical protein
BMEPIPMG_02270	CDS	195				hypothetical protein
BMEPIPMG_02271	CDS	777	tcrY	2.7.13.3		putative sensor histidine kinase TcrY
BMEPIPMG_02272	CDS	1347	proP_2			Proline/betaine transporter
BMEPIPMG_02273	CDS	561				hypothetical protein
BMEPIPMG_02274	CDS	1116				hypothetical protein
BMEPIPMG_02275	CDS	180				hypothetical protein
BMEPIPMG_02276	CDS	600				hypothetical protein
BMEPIPMG_02277	CDS	1797				hypothetical protein
BMEPIPMG_02278	CDS	255				hypothetical protein
BMEPIPMG_02279	CDS	1182	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
BMEPIPMG_02280	CDS	1389				hypothetical protein
BMEPIPMG_02281	CDS	1359	proP_3			Proline/betaine transporter
BMEPIPMG_02282	CDS	1251				hypothetical protein
BMEPIPMG_02283	CDS	1245				hypothetical protein
BMEPIPMG_02284	CDS	678			COG0664	Cyclic AMP receptor protein
BMEPIPMG_02285	CDS	567	soeB_10		COG0437	Sulfite dehydrogenase subunit B
BMEPIPMG_02286	CDS	2490	dmsA_10	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
BMEPIPMG_02287	CDS	915				hypothetical protein
BMEPIPMG_02288	CDS	378	rplL			50S ribosomal protein L7/L12
BMEPIPMG_02289	CDS	522	rplJ		COG0244	50S ribosomal protein L10
BMEPIPMG_02290	CDS	1419				hypothetical protein
BMEPIPMG_02291	CDS	1629				hypothetical protein
BMEPIPMG_02292	CDS	2115				hypothetical protein
BMEPIPMG_02293	CDS	408	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
BMEPIPMG_02294	CDS	234				hypothetical protein
BMEPIPMG_02295	CDS	1317	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
BMEPIPMG_02296	CDS	1512				hypothetical protein
BMEPIPMG_02297	CDS	1281	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
BMEPIPMG_02298	CDS	861	tsf		COG0264	Elongation factor Ts
BMEPIPMG_02299	CDS	825	rpsB		COG0052	30S ribosomal protein S2
BMEPIPMG_02300	CDS	2022				hypothetical protein
BMEPIPMG_02301	CDS	1251				hypothetical protein
BMEPIPMG_02302	CDS	1995	rho	3.6.4.-		Transcription termination factor Rho
BMEPIPMG_02303	CDS	687	tal	2.2.1.2	COG0176	putative transaldolase
BMEPIPMG_02304	CDS	885	cmpR_1			HTH-type transcriptional activator CmpR
BMEPIPMG_02305	CDS	960				hypothetical protein
BMEPIPMG_02306	CDS	324	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
BMEPIPMG_02307	CDS	294				hypothetical protein
BMEPIPMG_02308	CDS	348				hypothetical protein
BMEPIPMG_02309	CDS	282	higA1		COG1396	Antitoxin HigA1
BMEPIPMG_02310	CDS	1152	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
BMEPIPMG_02311	CDS	264				hypothetical protein
BMEPIPMG_02312	CDS	186				hypothetical protein
BMEPIPMG_02313	CDS	648	sgcG	1.3.99.24		2-amino-4-deoxychorismate dehydrogenase
BMEPIPMG_02314	CDS	1977	lepA	3.6.5.-		Elongation factor 4
BMEPIPMG_02315	CDS	525				hypothetical protein
BMEPIPMG_02316	CDS	120				hypothetical protein
BMEPIPMG_02317	CDS	1119				hypothetical protein
BMEPIPMG_02318	CDS	390				hypothetical protein
BMEPIPMG_02319	CDS	1752	ifcA_12	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_02320	CDS	861				hypothetical protein
BMEPIPMG_02321	CDS	303				hypothetical protein
BMEPIPMG_02322	CDS	441				hypothetical protein
BMEPIPMG_02323	CDS	342	coaE	2.7.1.24		Dephospho-CoA kinase
BMEPIPMG_02324	CDS	1545				hypothetical protein
BMEPIPMG_02325	CDS	597	bar	2.3.1.183		Phosphinothricin N-acetyltransferase
BMEPIPMG_02326	CDS	2004	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
