locus_tag	ftype	length_bp	gene	EC_number	COG	product
KFNBJHEN_01871	CDS	1188	hemW		COG0635	Heme chaperone HemW
KFNBJHEN_01872	CDS	1011	hrcA		COG1420	Heat-inducible transcription repressor HrcA
KFNBJHEN_01873	CDS	1149	dnaJ_3		COG0484	Chaperone protein DnaJ
KFNBJHEN_01874	CDS	909	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
KFNBJHEN_01875	CDS	1251	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
KFNBJHEN_01876	CDS	1311		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01877	CDS	897				hypothetical protein
KFNBJHEN_01878	CDS	924	modA		COG0725	Molybdate-binding protein ModA
KFNBJHEN_01879	CDS	1536				hypothetical protein
KFNBJHEN_01880	CDS	1107	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KFNBJHEN_01881	CDS	696				hypothetical protein
KFNBJHEN_01882	CDS	2889	napA_5	1.9.6.1		Periplasmic nitrate reductase
KFNBJHEN_01883	CDS	612	soeB_6		COG0437	Sulfite dehydrogenase subunit B
KFNBJHEN_01884	CDS	738	torD_9			Chaperone protein TorD
KFNBJHEN_01885	CDS	738				hypothetical protein
KFNBJHEN_01886	CDS	1566				hypothetical protein
KFNBJHEN_01887	CDS	1002	moaA_2	4.1.99.22		GTP 3',8-cyclase
KFNBJHEN_01888	CDS	501	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
KFNBJHEN_01889	CDS	1803				hypothetical protein
KFNBJHEN_01890	CDS	1071				hypothetical protein
KFNBJHEN_01891	CDS	225				hypothetical protein
KFNBJHEN_01892	CDS	483				hypothetical protein
KFNBJHEN_01893	CDS	249				hypothetical protein
KFNBJHEN_01894	CDS	1524				hypothetical protein
KFNBJHEN_01895	CDS	321	rplU		COG0261	50S ribosomal protein L21
KFNBJHEN_01896	CDS	261	rpmA		COG0211	50S ribosomal protein L27
KFNBJHEN_01897	CDS	1398	obg	3.6.5.-		GTPase Obg
KFNBJHEN_01898	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
KFNBJHEN_01899	CDS	1290	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
KFNBJHEN_01900	CDS	669	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
KFNBJHEN_01901	CDS	639				hypothetical protein
KFNBJHEN_01902	CDS	456	rsfS			Ribosomal silencing factor RsfS
KFNBJHEN_01903	CDS	2610				hypothetical protein
KFNBJHEN_01904	CDS	1491	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
KFNBJHEN_01905	CDS	1035	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
KFNBJHEN_01906	CDS	1113				hypothetical protein
KFNBJHEN_01907	CDS	672				hypothetical protein
KFNBJHEN_01908	CDS	2688				hypothetical protein
KFNBJHEN_01909	CDS	1452	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
KFNBJHEN_01910	CDS	786	sfsA			Sugar fermentation stimulation protein A
KFNBJHEN_01911	CDS	945	pyrG_2	6.3.4.2		CTP synthase
KFNBJHEN_01912	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
KFNBJHEN_01913	CDS	1818	ade	3.5.4.2	COG1001	Adenine deaminase
KFNBJHEN_01914	CDS	1146				hypothetical protein
KFNBJHEN_01915	CDS	912	hdfR_2			HTH-type transcriptional regulator HdfR
KFNBJHEN_01916	CDS	2883	dmsA_8	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
KFNBJHEN_01917	CDS	576	dmsB_11		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KFNBJHEN_01918	CDS	864	torD_10			Chaperone protein TorD
KFNBJHEN_01919	CDS	357				hypothetical protein
KFNBJHEN_01920	CDS	390	rbfA		COG0858	30S ribosome-binding factor
KFNBJHEN_01921	CDS	1008	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
KFNBJHEN_01922	CDS	1017	truB	5.4.99.25		tRNA pseudouridine synthase B
KFNBJHEN_01923	CDS	927	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
KFNBJHEN_01924	CDS	1902				hypothetical protein
KFNBJHEN_01925	CDS	2238	uvrC		COG0322	UvrABC system protein C
KFNBJHEN_01926	CDS	972				Nucleotide-binding protein
KFNBJHEN_01927	CDS	1158				Gluconeogenesis factor
KFNBJHEN_01928	CDS	939	whiA		COG1481	putative cell division protein WhiA
KFNBJHEN_01929	CDS	1005	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
KFNBJHEN_01930	CDS	1188	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
KFNBJHEN_01931	CDS	771	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
KFNBJHEN_01932	CDS	1581	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
KFNBJHEN_01933	CDS	669	dmsB_12		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KFNBJHEN_01934	CDS	2364	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
KFNBJHEN_01935	CDS	900				hypothetical protein
KFNBJHEN_01936	CDS	687	torD_11			Chaperone protein TorD
KFNBJHEN_01937	CDS	1167				hypothetical protein
KFNBJHEN_01938	CDS	618	soeB_7		COG0437	Sulfite dehydrogenase subunit B
KFNBJHEN_01939	CDS	2421	ynfF_4	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
KFNBJHEN_01940	CDS	585				hypothetical protein
KFNBJHEN_01941	CDS	1008	argF_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase
KFNBJHEN_01942	CDS	1248	arcA_4	3.5.3.6		Arginine deiminase
KFNBJHEN_01943	CDS	1431				hypothetical protein
KFNBJHEN_01944	CDS	1251	arcA_5	3.5.3.6	COG2235	Arginine deiminase
KFNBJHEN_01945	CDS	687				hypothetical protein
KFNBJHEN_01946	CDS	690				hypothetical protein
KFNBJHEN_01947	CDS	1173	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
KFNBJHEN_01948	CDS	501				hypothetical protein
KFNBJHEN_01949	CDS	414				hypothetical protein
KFNBJHEN_01950	CDS	156				hypothetical protein
KFNBJHEN_01951	CDS	942				hypothetical protein
KFNBJHEN_01952	CDS	1584	ifcA_12	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01953	CDS	930				hypothetical protein
KFNBJHEN_01954	CDS	1962	mdtD_3			Putative multidrug resistance protein MdtD
KFNBJHEN_01955	CDS	1311				hypothetical protein
KFNBJHEN_01956	CDS	1359				hypothetical protein
KFNBJHEN_01957	CDS	1710				hypothetical protein
KFNBJHEN_01958	CDS	795				hypothetical protein
KFNBJHEN_01959	CDS	819	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
KFNBJHEN_01960	CDS	993				hypothetical protein
KFNBJHEN_01961	CDS	420	def_1	3.5.1.88		Peptide deformylase
KFNBJHEN_01962	CDS	2268	helD	3.6.4.12	COG3973	DNA helicase IV
KFNBJHEN_01963	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KFNBJHEN_01964	CDS	471				hypothetical protein
KFNBJHEN_01965	CDS	3492				hypothetical protein
KFNBJHEN_01966	CDS	1476	alsT_4		COG1115	Amino-acid carrier protein AlsT
KFNBJHEN_01967	CDS	210				hypothetical protein
KFNBJHEN_01968	CDS	927				hypothetical protein
KFNBJHEN_01969	tRNA	93				tRNA-Ser(cga)
KFNBJHEN_01970	tRNA	92				tRNA-Ser(gga)
KFNBJHEN_01971	CDS	1356	surA	5.2.1.8		Chaperone SurA
KFNBJHEN_01972	CDS	1815	typA		COG1217	GTP-binding protein TypA/BipA
KFNBJHEN_01973	CDS	624	dnaJ_4			Chaperone protein DnaJ
KFNBJHEN_01974	CDS	312				hypothetical protein
KFNBJHEN_01975	CDS	708				hypothetical protein
KFNBJHEN_01976	CDS	1458				hypothetical protein
KFNBJHEN_01977	CDS	993				hypothetical protein
KFNBJHEN_01978	CDS	1113	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
KFNBJHEN_01979	CDS	417				hypothetical protein
KFNBJHEN_01980	CDS	468				hypothetical protein
KFNBJHEN_01981	CDS	1212				hypothetical protein
KFNBJHEN_01982	CDS	1314				hypothetical protein
KFNBJHEN_01983	CDS	3198				hypothetical protein
KFNBJHEN_01984	CDS	414				hypothetical protein
KFNBJHEN_01985	CDS	216				hypothetical protein
KFNBJHEN_01986	CDS	1074			COG0582	Putative prophage phiRv2 integrase
KFNBJHEN_01987	CDS	381				hypothetical protein
KFNBJHEN_01988	CDS	618				hypothetical protein
KFNBJHEN_01989	CDS	996				hypothetical protein
KFNBJHEN_01990	CDS	954				hypothetical protein
KFNBJHEN_01991	CDS	231				hypothetical protein
KFNBJHEN_01992	tRNA	87				tRNA-Leu(cag)
KFNBJHEN_01993	CDS	996				hypothetical protein
KFNBJHEN_01994	CDS	1272				hypothetical protein
KFNBJHEN_01995	CDS	288				hypothetical protein
KFNBJHEN_01996	CDS	1077				hypothetical protein
KFNBJHEN_01997	CDS	684				hypothetical protein
KFNBJHEN_01998	CDS	588				hypothetical protein
KFNBJHEN_01999	CDS	888	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
KFNBJHEN_02000	CDS	135				hypothetical protein
KFNBJHEN_02001	CDS	195				hypothetical protein
KFNBJHEN_02002	CDS	1041				hypothetical protein
KFNBJHEN_02003	CDS	342				hypothetical protein
KFNBJHEN_02004	CDS	576				hypothetical protein
KFNBJHEN_02005	CDS	156				hypothetical protein
KFNBJHEN_02006	CDS	111				hypothetical protein
KFNBJHEN_02007	CDS	1104				hypothetical protein
KFNBJHEN_02008	CDS	1485				hypothetical protein
KFNBJHEN_02009	CDS	384	hybF		COG0375	Hydrogenase maturation factor HybF
KFNBJHEN_02010	CDS	459				hypothetical protein
KFNBJHEN_02011	CDS	633				hypothetical protein
KFNBJHEN_02012	CDS	1140				hypothetical protein
KFNBJHEN_02013	CDS	945	bcrA			Bacitracin transport ATP-binding protein BcrA
KFNBJHEN_02014	CDS	777	mprA		COG0745	Response regulator MprA
KFNBJHEN_02015	CDS	2058				hypothetical protein
KFNBJHEN_02016	CDS	2094	glnA_2	6.3.1.2		Glutamine synthetase
KFNBJHEN_02017	CDS	1362				hypothetical protein
KFNBJHEN_02018	CDS	132				hypothetical protein
KFNBJHEN_02019	CDS	1656				hypothetical protein
KFNBJHEN_02020	CDS	1047				hypothetical protein
KFNBJHEN_02021	CDS	1782	aspS	6.1.1.12		Aspartate--tRNA ligase
KFNBJHEN_02022	CDS	2661	acn	4.2.1.3	COG1048	Aconitate hydratase A
KFNBJHEN_02023	CDS	603				hypothetical protein
KFNBJHEN_02024	CDS	1524				hypothetical protein
KFNBJHEN_02025	CDS	1263	napF_2			Ferredoxin-type protein NapF
KFNBJHEN_02026	CDS	693				hypothetical protein
KFNBJHEN_02027	CDS	639	ttrB_5		COG0437	Tetrathionate reductase subunit B
KFNBJHEN_02028	CDS	2517	ddhA	1.8.2.4		Dimethylsulfide dehydrogenase subunit alpha
KFNBJHEN_02029	CDS	636				hypothetical protein
KFNBJHEN_02030	CDS	177	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
KFNBJHEN_02031	CDS	915				hypothetical protein
KFNBJHEN_02032	CDS	660	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
KFNBJHEN_02033	CDS	3645	napA_6	1.9.6.1		Periplasmic nitrate reductase
KFNBJHEN_02034	CDS	954				hypothetical protein
KFNBJHEN_02035	CDS	864				hypothetical protein
KFNBJHEN_02036	CDS	732				hypothetical protein
KFNBJHEN_02037	CDS	96				hypothetical protein
KFNBJHEN_02038	CDS	642				hypothetical protein
KFNBJHEN_02039	CDS	255				hypothetical protein
KFNBJHEN_02040	CDS	597				hypothetical protein
KFNBJHEN_02041	CDS	1170				hypothetical protein
KFNBJHEN_02042	CDS	1470	expZ_2		COG0488	Nucleotide-binding protein ExpZ
KFNBJHEN_02043	CDS	411				hypothetical protein
KFNBJHEN_02044	CDS	135				hypothetical protein
KFNBJHEN_02045	CDS	315				hypothetical protein
KFNBJHEN_02046	CDS	1293	eno	4.2.1.11		Enolase
KFNBJHEN_02047	CDS	1926		4.2.1.53	COG4716	Oleate hydratase
KFNBJHEN_02048	CDS	987				hypothetical protein
KFNBJHEN_02049	CDS	873	ecfT_4			Energy-coupling factor transporter transmembrane protein EcfT
KFNBJHEN_02050	CDS	225				hypothetical protein
KFNBJHEN_02051	CDS	762				hypothetical protein
KFNBJHEN_02052	CDS	1227				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
KFNBJHEN_02053	CDS	1920	dnaG	2.7.7.-		DNA primase
KFNBJHEN_02054	CDS	543	def_2	3.5.1.88		Peptide deformylase
KFNBJHEN_02055	CDS	939	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
KFNBJHEN_02056	CDS	2034	rsmB	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
KFNBJHEN_02057	CDS	1224				hypothetical protein
KFNBJHEN_02058	CDS	981				hypothetical protein
KFNBJHEN_02059	CDS	1857				hypothetical protein
KFNBJHEN_02060	CDS	1158				hypothetical protein
KFNBJHEN_02061	CDS	1200	priA	3.6.4.-	COG1198	Primosomal protein N'
KFNBJHEN_02062	CDS	1434	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
KFNBJHEN_02063	CDS	609	ngr		COG1592	Nigerythrin
KFNBJHEN_02064	CDS	810	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
KFNBJHEN_02065	CDS	357				hypothetical protein
KFNBJHEN_02066	CDS	975	rhaR			HTH-type transcriptional activator RhaR
KFNBJHEN_02067	CDS	822	ecfT_5			Energy-coupling factor transporter transmembrane protein EcfT
KFNBJHEN_02068	CDS	363				hypothetical protein
KFNBJHEN_02069	CDS	1884				hypothetical protein
KFNBJHEN_02070	CDS	876	hcaR			Hca operon transcriptional activator HcaR
KFNBJHEN_02071	CDS	1302				hypothetical protein
KFNBJHEN_02072	CDS	318				hypothetical protein
KFNBJHEN_02073	CDS	1320				hypothetical protein
KFNBJHEN_02074	CDS	348				putative protein
KFNBJHEN_02075	CDS	1635				putative protein
KFNBJHEN_02076	CDS	2184	recG	3.6.4.12		ATP-dependent DNA helicase RecG
KFNBJHEN_02077	CDS	585	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
KFNBJHEN_02078	CDS	459				hypothetical protein
KFNBJHEN_02079	CDS	747				hypothetical protein
KFNBJHEN_02080	CDS	597				hypothetical protein
KFNBJHEN_02081	CDS	2400	pcrA_7	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
KFNBJHEN_02082	CDS	618	soeB_8		COG0437	Sulfite dehydrogenase subunit B
KFNBJHEN_02083	CDS	1161				hypothetical protein
KFNBJHEN_02084	CDS	720				hypothetical protein
KFNBJHEN_02085	CDS	969				hypothetical protein
KFNBJHEN_02086	CDS	1071	ptcA_2	2.1.3.6	COG0078	Putrescine carbamoyltransferase
KFNBJHEN_02087	CDS	1518	potE			Putrescine transporter PotE
KFNBJHEN_02088	CDS	1203	aguA_3	3.5.3.12	COG2957	Putative agmatine deiminase
KFNBJHEN_02089	CDS	576				hypothetical protein
KFNBJHEN_02090	CDS	579				hypothetical protein
KFNBJHEN_02091	CDS	873	rnc	3.1.26.3		Ribonuclease 3
KFNBJHEN_02092	CDS	1059	plsX	2.3.1.274		Phosphate acyltransferase
KFNBJHEN_02093	CDS	180	rpmF			50S ribosomal protein L32
KFNBJHEN_02094	CDS	1293	eriC		COG0038	Chloride/fluoride channel protein
KFNBJHEN_02095	CDS	558			COG1399	putative protein
KFNBJHEN_02096	CDS	2187	smc_3		COG1196	Chromosome partition protein Smc
KFNBJHEN_02097	CDS	891				hypothetical protein
KFNBJHEN_02098	CDS	735	arsM	2.1.1.137		Arsenite methyltransferase
KFNBJHEN_02099	CDS	324				hypothetical protein
KFNBJHEN_02100	CDS	1257	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
KFNBJHEN_02101	CDS	1734		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KFNBJHEN_02102	CDS	1830	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
KFNBJHEN_02103	CDS	630				hypothetical protein
KFNBJHEN_02104	CDS	429	btuD_12	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KFNBJHEN_02105	CDS	582				hypothetical protein
KFNBJHEN_02106	CDS	1347	proP_3			Proline/betaine transporter
KFNBJHEN_02107	CDS	561				hypothetical protein
KFNBJHEN_02108	CDS	1116				hypothetical protein
KFNBJHEN_02109	CDS	1017				hypothetical protein
KFNBJHEN_02110	CDS	1563				hypothetical protein
KFNBJHEN_02111	CDS	234				hypothetical protein
KFNBJHEN_02112	CDS	585	engB		COG0218	putative GTP-binding protein EngB
KFNBJHEN_02113	CDS	990				hypothetical protein
KFNBJHEN_02114	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
KFNBJHEN_02115	CDS	1170		1.1.1.38		NAD-dependent malic enzyme
KFNBJHEN_02116	CDS	747	tmk	2.7.4.9	COG0125	Thymidylate kinase
KFNBJHEN_02117	CDS	1158				hypothetical protein
KFNBJHEN_02118	CDS	516				hypothetical protein
KFNBJHEN_02119	CDS	837				hypothetical protein
KFNBJHEN_02120	CDS	711	torD_12			Chaperone protein TorD
KFNBJHEN_02121	CDS	1344				hypothetical protein
KFNBJHEN_02122	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
KFNBJHEN_02123	CDS	837				hypothetical protein
KFNBJHEN_02124	CDS	402				hypothetical protein
KFNBJHEN_02125	CDS	1461	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
KFNBJHEN_02126	CDS	2235				hypothetical protein
KFNBJHEN_02127	CDS	672				hypothetical protein
KFNBJHEN_02128	CDS	2124				hypothetical protein
KFNBJHEN_02129	CDS	702				hypothetical protein
KFNBJHEN_02130	CDS	306				hypothetical protein
KFNBJHEN_02131	CDS	312				hypothetical protein
KFNBJHEN_02132	CDS	393	rpsI		COG0103	30S ribosomal protein S9
KFNBJHEN_02133	CDS	1494				hypothetical protein
KFNBJHEN_02134	CDS	126				hypothetical protein
KFNBJHEN_02135	CDS	675	tcrA		COG0745	Transcriptional regulatory protein TcrA
KFNBJHEN_02136	CDS	1179				hypothetical protein
KFNBJHEN_02137	CDS	123				hypothetical protein
KFNBJHEN_02138	CDS	276				hypothetical protein
KFNBJHEN_02139	CDS	213				hypothetical protein
KFNBJHEN_02140	CDS	1200	ndhI_4	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
KFNBJHEN_02141	CDS	858				hypothetical protein
KFNBJHEN_02142	CDS	147				hypothetical protein
KFNBJHEN_02143	CDS	291				hypothetical protein
KFNBJHEN_02144	CDS	1515	rhaB	2.7.1.5		Rhamnulokinase
KFNBJHEN_02145	CDS	336	fabH_2	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
KFNBJHEN_02146	CDS	525				hypothetical protein
KFNBJHEN_02147	CDS	855				IS3 family transposase ISBlo3
KFNBJHEN_02148	CDS	837	nfo_2	3.1.21.2	COG0648	putative endonuclease 4
KFNBJHEN_02149	CDS	882	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
KFNBJHEN_02150	CDS	525				hypothetical protein
KFNBJHEN_02151	CDS	669				hypothetical protein
KFNBJHEN_02152	CDS	171				hypothetical protein
KFNBJHEN_02153	CDS	327				hypothetical protein
KFNBJHEN_02154	CDS	771	mdtD_4			Putative multidrug resistance protein MdtD
KFNBJHEN_02155	CDS	915	benM			HTH-type transcriptional regulator BenM
KFNBJHEN_02156	CDS	144				hypothetical protein
KFNBJHEN_02157	CDS	1128	paaK_2	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
KFNBJHEN_02158	CDS	663		3.1.3.5	COG0546	5'-nucleotidase
KFNBJHEN_02159	CDS	564				hypothetical protein
KFNBJHEN_02160	CDS	201				hypothetical protein
KFNBJHEN_02161	CDS	735	glnQ_2		COG1126	Glutamine transport ATP-binding protein GlnQ
KFNBJHEN_02162	CDS	420	ydjF		COG1842	Phage shock protein A 
